date,PM25,PM10,NO_2,O_3,SO_2,categoria_PM25,categoria_PM10,categoria_NO_2,categoria_O_3,categoria_SO_2,Calidad_Aire_General
2016-04-13,5.027777777777778,7.986111111111111,29.403141361256544,58.171171171171174,7.03781512605042,1,1,1,1,1,Muy Bueno
2016-04-14,8.381944444444445,13.378472222222221,40.85964912280702,44.88059701492537,7.2625,1,1,1,1,1,Muy Bueno
2016-04-15,9.784722222222221,15.947368421052632,42.82118055555556,39.839285714285715,7.9125,1,1,1,1,1,Muy Bueno
2016-04-16,4.930555555555555,7.611111111111111,23.416666666666668,49.30952380952381,7.208333333333333,1,1,1,1,1,Muy Bueno
2016-04-17,3.1597222222222223,6.320557491289199,17.38888888888889,68.00595238095238,6.841666666666667,1,1,1,2,1,Bueno
2016-04-18,5.5036496350364965,11.00711743772242,32.76909722222222,53.12797619047619,7.7375,1,1,1,1,1,Muy Bueno
2016-04-19,8.902777777777779,13.774305555555555,38.98784722222222,44.223214285714285,7.7,1,1,1,1,1,Muy Bueno
2016-04-20,7.409722222222222,9.742160278745645,40.791666666666664,47.083333333333336,8.658333333333333,1,1,1,1,1,Muy Bueno
2016-04-21,4.895833333333333,8.73263888888889,30.65972222222222,57.532738095238095,7.2125,1,1,1,1,1,Muy Bueno
2016-04-22,7.138888888888889,13.270833333333334,44.020833333333336,43.657738095238095,8.291666666666666,1,1,1,1,1,Muy Bueno
2016-04-23,9.381944444444445,13.510416666666666,38.376736111111114,37.407738095238095,8.016666666666667,1,1,1,1,1,Muy Bueno
2016-04-24,3.7152777777777777,5.355400696864112,23.22048611111111,56.62797619047619,7.108333333333333,1,1,1,1,1,Muy Bueno
2016-04-25,6.957446808510638,10.610526315789473,36.19337979094077,59.35928143712575,7.726890756302521,1,1,1,1,1,Muy Bueno
2016-04-26,8.17361111111111,14.975694444444445,45.779334500875656,46.44776119402985,8.338912133891213,1,1,1,1,1,Muy Bueno
2016-04-27,9.607407407407408,18.096774193548388,43.66083916083916,45.02694610778443,7.370833333333334,1,1,1,1,1,Muy Bueno
2016-04-28,5.451388888888889,8.82638888888889,27.785340314136125,60.722388059701494,6.870292887029288,1,1,1,2,1,Bueno
2016-04-29,7.201388888888889,13.329749103942651,31.1602787456446,49.14328358208955,8.07531380753138,1,1,1,1,1,Muy Bueno
2016-04-30,6.902777777777778,10.864583333333334,24.19097222222222,57.5625,7.691666666666666,1,1,1,1,1,Muy Bueno
2016-05-01,3.3055555555555554,6.920138888888889,11.871527777777779,77.32440476190476,7.370833333333334,1,1,1,2,1,Bueno
2016-05-02,4.180555555555555,8.930555555555555,24.52951388888889,78.64880952380952,7.279166666666667,1,1,1,2,1,Bueno
2016-05-03,6.090277777777778,12.317073170731707,44.58506944444444,60.99107142857143,8.004166666666666,1,1,1,2,1,Bueno
2016-05-04,8.479166666666666,18.541666666666668,51.557291666666664,66.42559523809524,8.129166666666666,1,1,2,2,1,Bueno
2016-05-05,9.605633802816902,21.609154929577464,48.80555555555556,63.25892857142857,7.654166666666667,1,1,1,2,1,Bueno
2016-05-06,7.886524822695035,14.0,34.048611111111114,54.913690476190474,6.9875,1,1,1,1,1,Muy Bueno
2016-05-07,7.034722222222222,9.59375,18.979166666666668,64.2172619047619,7.179166666666666,1,1,1,2,1,Bueno
2016-05-08,5.090277777777778,7.274305555555555,20.573684210526316,56.08282208588957,7.308333333333334,1,1,1,1,1,Muy Bueno
2016-05-09,4.607142857142857,7.507042253521127,31.58041958041958,48.1044776119403,7.38655462184874,1,1,1,1,1,Muy Bueno
2016-05-10,5.950704225352113,10.088028169014084,41.04903677758319,37.92660550458716,6.795833333333333,1,1,1,1,1,Muy Bueno
2016-05-11,4.611510791366906,8.66077738515901,35.532286212914485,52.984939759036145,7.175,1,1,1,1,1,Muy Bueno
2016-05-12,4.316901408450704,7.178321678321678,24.076788830715532,64.25531914893617,7.154166666666667,1,1,1,2,1,Bueno
2016-05-13,4.298611111111111,7.784722222222222,28.430555555555557,51.51190476190476,7.304166666666666,1,1,1,1,1,Muy Bueno
2016-05-14,5.118055555555555,8.274305555555555,27.397569444444443,56.67261904761905,7.6,1,1,1,1,1,Muy Bueno
2016-05-15,6.972222222222222,10.42361111111111,27.76909722222222,68.14880952380952,6.566666666666666,1,1,1,2,1,Bueno
2016-05-16,8.652777777777779,11.9375,23.35763888888889,80.97619047619048,6.395833333333333,1,1,1,2,1,Bueno
2016-05-17,9.527777777777779,14.867132867132867,36.73090277777778,77.27878787878788,7.408333333333333,1,1,1,2,1,Bueno
2016-05-18,13.395833333333334,21.5,47.02430555555556,55.40718562874252,7.820833333333334,1,1,1,1,1,Muy Bueno
2016-05-19,6.944444444444445,12.770833333333334,25.444444444444443,70.0512048192771,6.991666666666666,1,1,1,2,1,Bueno
2016-05-20,8.13888888888889,14.03125,38.93848857644991,51.65950920245399,7.85,1,1,1,1,1,Muy Bueno
2016-05-21,13.95138888888889,24.00347222222222,41.49094202898551,62.21474358974359,7.75,1,1,1,2,1,Bueno
2016-05-22,8.409722222222221,16.72222222222222,13.666666666666666,72.35576923076923,7.141666666666667,1,1,1,2,1,Bueno
2016-05-23,5.840277777777778,13.309027777777779,31.18345323741007,56.75316455696203,7.4625,1,1,1,1,1,Muy Bueno
2016-05-24,9.5177304964539,20.880701754385964,40.228070175438596,47.609609609609606,7.890295358649789,1,1,1,1,1,Muy Bueno
2016-05-25,6.164285714285715,12.939068100358423,23.95263157894737,57.69879518072289,7.196652719665272,1,1,1,1,1,Muy Bueno
2016-05-26,9.689922480620154,19.23076923076923,37.97202797202797,53.43283582089552,7.405857740585774,1,1,1,1,1,Muy Bueno
2016-05-27,11.11111111111111,21.760416666666668,35.80695652173913,57.575301204819276,7.108333333333333,1,1,1,1,1,Muy Bueno
2016-05-28,6.138888888888889,12.878048780487806,25.23784722222222,60.967261904761905,6.6375,1,1,1,2,1,Bueno
2016-05-29,4.236111111111111,7.461805555555555,12.723958333333334,56.029761904761905,6.4875,1,1,1,1,1,Muy Bueno
2016-05-30,4.895833333333333,8.873684210526315,25.538194444444443,61.31547619047619,6.833333333333333,1,1,1,2,1,Bueno
2016-05-31,5.236111111111111,9.072916666666666,26.508680555555557,66.46428571428571,6.8625,1,1,1,2,1,Bueno
2016-06-01,7.770833333333333,13.208333333333334,33.11631944444444,77.58928571428571,7.183333333333334,1,1,1,2,1,Bueno
2016-06-02,6.770833333333333,13.70486111111111,40.703125,75.60714285714286,7.875,1,1,1,2,1,Bueno
2016-06-03,11.555555555555555,22.32986111111111,48.560763888888886,63.6875,7.716666666666667,1,1,1,2,1,Bueno
2016-06-04,10.582733812949641,19.307420494699645,26.02276707530648,80.41993957703927,7.497872340425532,1,1,1,2,1,Bueno
2016-06-05,8.816666666666666,14.753787878787879,24.27355072463768,76.25,8.282407407407407,1,1,1,2,1,Bueno
2016-06-06,10.60655737704918,20.69924812030075,41.13214285714286,52.654205607476634,8.495535714285714,1,1,1,1,1,Muy Bueno
2016-06-07,8.906474820143885,17.791519434628974,39.157986111111114,58.25373134328358,7.911764705882353,1,1,1,1,1,Muy Bueno
2016-06-08,12.06338028169014,23.03146853146853,53.36823734729494,55.04477611940298,8.428571428571429,1,1,2,1,1,Bueno
2016-06-09,13.30281690140845,32.87676056338028,43.93217391304348,63.74107142857143,7.953974895397489,1,2,1,2,1,Bueno
2016-06-10,13.083333333333334,28.99652777777778,33.482638888888886,68.98809523809524,7.545833333333333,1,2,1,2,1,Bueno
2016-06-11,8.833333333333334,17.28472222222222,20.296875,74.63690476190476,7.820833333333334,1,1,1,2,1,Bueno
2016-06-12,6.699300699300699,15.658536585365853,19.542608695652174,66.38095238095238,6.98326359832636,1,1,1,2,1,Bueno
2016-06-13,5.979166666666667,15.690972222222221,16.817708333333332,49.68452380952381,7.941666666666666,1,1,1,1,1,Muy Bueno
2016-06-14,5.340277777777778,14.40625,17.26736111111111,62.44345238095238,7.754166666666666,1,1,1,2,1,Bueno
2016-06-15,3.563380281690141,12.70979020979021,16.94097222222222,51.24404761904762,7.816666666666666,1,1,1,1,1,Muy Bueno
2016-06-16,4.4822695035460995,9.96415770609319,19.415652173913042,51.044910179640716,8.079166666666667,1,1,1,1,1,Muy Bueno
2016-06-17,4.729166666666667,9.555555555555555,21.697916666666668,63.791666666666664,7.55,1,1,1,2,1,Bueno
2016-06-18,4.895833333333333,9.788194444444445,14.49826388888889,70.57440476190476,7.154166666666667,1,1,1,2,1,Bueno
2016-06-19,4.347222222222222,9.49812734082397,14.51736111111111,71.87202380952381,7.65,1,1,1,2,1,Bueno
2016-06-20,7.298611111111111,13.178030303030303,30.928070175438595,48.532738095238095,8.38655462184874,1,1,1,1,1,Muy Bueno
2016-06-21,7.842105263157895,17.948616600790515,32.00352112676056,65.8176291793313,9.150862068965518,1,1,1,2,1,Bueno
2016-06-22,5.725925925925926,20.454901960784312,29.613756613756614,75.2560975609756,8.281385281385282,1,1,1,2,1,Bueno
